# ----------------------------------------,,,
# Bhinneka.Com without Bots,,,
# Add to Cart Product Samsung,,,
# 20160101-20160406,,,
# ----------------------------------------,,,
,,,
Date,Transaction ID,Page,Average Price
20160331,32406026,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=32406026,"IDR3,051,731"
20160128,82710406,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=82710406,"IDR3,050,746"
20160106,52893392,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=52893392,"IDR3,033,021"
20160111,52893392,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=52893392,"IDR3,033,021"
20160112,52893392,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=52893392,"IDR3,033,021"
20160202,52893392,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=52893392,"IDR3,033,021"
20160206,52893392,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=52893392,"IDR3,033,021"
20160214,65024896,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=65024896,"IDR3,032,036"
20160108,12477877,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=12477877,"IDR3,003,478"
20160220,60521266,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=60521266,"IDR3,003,478"
20160229,77507344,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=77507344,"IDR3,003,478"
20160309,54833822,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=54833822,"IDR3,003,478"
20160122,13305819,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=13305819,"IDR3,002,494"
20160323,96527963,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=96527963,"IDR3,002,494"
20160131,57846243,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=57846243,"IDR2,978,860"
20160328,71526455,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=71526455,"IDR2,978,860"
20160111,44942910,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=44942910,"IDR2,954,241"
20160119,7736210,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=07736210,"IDR2,954,241"
20160227,38020397,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=38020397,"IDR2,954,241"
20160227,80961028,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=80961028,"IDR2,954,241"
20160404,52098895,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=52098895,"IDR2,954,241"
20160406,44009164,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=44009164,"IDR2,954,241"
20160103,96745514,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=96745514,"IDR2,953,256"
20160109,4936811,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=04936811,"IDR2,953,256"
20160113,4936811,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=04936811,"IDR2,953,256"
20160126,49266082,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=49266082,"IDR2,953,256"
20160203,18665109,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=18665109,"IDR2,953,256"
20160209,67267796,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=67267796,"IDR2,953,256"
20160213,33363357,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=33363357,"IDR2,953,256"
20160224,52138569,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=52138569,"IDR2,953,256"
20160224,82705618,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=82705618,"IDR2,953,256"
20160225,23970894,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=23970894,"IDR2,953,256"
20160225,87206430,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=87206430,"IDR2,953,256"
20160226,97400897,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=97400897,"IDR2,953,256"
20160229,96694572,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=96694572,"IDR2,953,256"
20160301,25835461,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=25835461,"IDR2,953,256"
20160302,33212776,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=33212776,"IDR2,953,256"
20160303,88211107,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=88211107,"IDR2,953,256"
20160305,25048932,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=25048932,"IDR2,953,256"
20160307,72170558,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=72170558,"IDR2,953,256"
20160308,56869038,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=56869038,"IDR2,953,256"
20160308,67684421,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=67684421,"IDR2,953,256"
20160312,67684421,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=67684421,"IDR2,953,256"
20160313,34352330,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=34352330,"IDR2,953,256"
20160317,4457692,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=04457692,"IDR2,953,256"
20160318,32694011,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=32694011,"IDR2,953,256"
20160318,70077134,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=70077134,"IDR2,953,256"
20160321,40710580,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=40710580,"IDR2,953,256"
20160321,71632424,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=71632424,"IDR2,953,256"
20160323,80480730,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=80480730,"IDR2,953,256"
20160324,15038022,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=15038022,"IDR2,953,256"
20160324,67896407,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=67896407,"IDR2,953,256"
20160324,95570201,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=95570201,"IDR2,953,256"
20160324,99763459,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=99763459,"IDR2,953,256"
20160325,22712190,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=22712190,"IDR2,953,256"
20160325,53660488,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=53660488,"IDR2,953,256"
20160325,76993785,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=76993785,"IDR2,953,256"
20160328,82879980,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=82879980,"IDR2,953,256"
20160328,90823529,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=90823529,"IDR2,953,256"
20160328,97774104,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=97774104,"IDR2,953,256"
20160329,11980927,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=11980927,"IDR2,953,256"
20160329,94452819,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=94452819,"IDR2,953,256"
20160330,18675367,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=18675367,"IDR2,953,256"
20160330,87441759,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=87441759,"IDR2,953,256"
20160405,76080032,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=76080032,"IDR2,953,256"
20160228,1441317,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=01441317,"IDR2,953,138"
20160320,86704839,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=86704839,"IDR2,950,696"
20160312,59715375,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=59715375,"IDR2,943,409"
20160114,68611678,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=68611678,"IDR2,942,424"
20160106,11323644,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=11323644,"IDR2,941,035"
20160104,30285831,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=30285831,"IDR2,934,546"
20160311,24736341,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=24736341,"IDR2,934,546"
20160203,84234357,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=84234357,"IDR2,924,699"
20160308,55930594,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=55930594,"IDR2,922,729"
20160308,97870175,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=97870175,"IDR2,922,729"
20160117,67096333,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=67096333,"IDR2,921,172"
20160317,35825711,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=35825711,"IDR2,909,490"
20160120,78370322,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=78370322,"IDR2,905,004"
20160129,42220315,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=42220315,"IDR2,905,004"
20160203,77424530,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=77424530,"IDR2,905,004"
20160213,12951249,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=12951249,"IDR2,905,004"
20160223,55436896,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=55436896,"IDR2,905,004"
20160225,66347542,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=66347542,"IDR2,905,004"
20160227,80306472,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=80306472,"IDR2,905,004"
20160207,45121295,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=45121295,"IDR2,904,019"
20160219,58048263,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=58048263,"IDR2,904,019"
20160224,973564,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=00973564,"IDR2,904,019"
20160329,98566547,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=98566547,"IDR2,901,065"
20160224,53800975,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=53800975,"IDR2,895,156"
20160331,76305019,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=76305019,"IDR2,885,309"
20160215,21389400,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=21389400,"IDR2,878,415"
20160217,5784561,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=05784561,"IDR2,869,553"
20160317,96656395,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=96656395,"IDR2,865,724"
20160317,27156271,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=27156271,"IDR2,865,724"
20160101,59222456,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=59222456,"IDR2,854,782"
20160101,86092210,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=86092210,"IDR2,854,782"
20160103,43218038,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=43218038,"IDR2,854,782"
20160107,42097642,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=42097642,"IDR2,854,782"
20160112,28614559,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=28614559,"IDR2,854,782"
20160112,34493324,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=34493324,"IDR2,854,782"
20160112,77169887,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=77169887,"IDR2,854,782"
20160112,99624373,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=99624373,"IDR2,854,782"
20160118,8793115,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=08793115,"IDR2,854,782"
20160118,19200031,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=19200031,"IDR2,854,782"
20160118,81278656,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=81278656,"IDR2,854,782"
20160126,22878452,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=22878452,"IDR2,854,782"
20160126,44212599,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=44212599,"IDR2,854,782"
20160129,66170609,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=66170609,"IDR2,854,782"
20160201,43008049,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=43008049,"IDR2,854,782"
20160201,44255548,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=44255548,"IDR2,854,782"
20160202,43008049,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=43008049,"IDR2,854,782"
20160203,55747361,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=55747361,"IDR2,854,782"
20160210,4788463,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=04788463,"IDR2,854,782"
20160213,55080434,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=55080434,"IDR2,854,782"
20160304,54844132,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=54844132,"IDR2,854,782"
20160305,33173255,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=33173255,"IDR2,854,782"
20160305,84158592,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=84158592,"IDR2,854,782"
20160311,51095144,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=51095144,"IDR2,854,782"
20160316,62397827,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=62397827,"IDR2,854,782"
20160319,43810041,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=43810041,"IDR2,854,782"
20160323,8206192,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=08206192,"IDR2,854,782"
20160323,80599716,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=80599716,"IDR2,854,782"
20160325,30575086,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=30575086,"IDR2,854,782"
20160325,50364244,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=50364244,"IDR2,854,782"
20160325,64069778,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=64069778,"IDR2,854,782"
20160326,23762925,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=23762925,"IDR2,854,782"
20160326,63230403,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=63230403,"IDR2,854,782"
20160327,63763388,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=63763388,"IDR2,854,782"
20160328,56691026,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=56691026,"IDR2,854,782"
20160328,91325055,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=91325055,"IDR2,854,782"
20160126,98911959,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=98911959,"IDR2,854,782"
20160222,14714461,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=14714461,"IDR2,854,782"
20160210,93641615,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=93641615,"IDR2,845,919"
20160305,27020764,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=27020764,"IDR2,844,934"
20160323,90344704,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=90344704,"IDR2,844,934"
20160319,88053071,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=88053071,"IDR2,843,949"
20160120,28713714,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=28713714,"IDR2,842,441"
20160118,53851701,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=53851701,"IDR2,841,064"
20160227,63972453,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=63972453,"IDR2,840,995"
20160303,26463838,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=26463838,"IDR2,840,995"
20160124,92852559,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=92852559,"IDR2,839,733"
20160401,50981927,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=50981927,"IDR2,831,148"
20160224,72786860,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=72786860,"IDR2,815,392"
20160110,33242500,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=33242500,"IDR2,806,529"
20160306,14174042,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=14174042,"IDR2,806,529"
20160202,13941030,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=13941030,"IDR2,805,544"
20160203,92862011,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=92862011,"IDR2,805,544"
20160314,82160605,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=82160605,"IDR2,786,834"
20160406,28097956,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=28097956,"IDR2,785,849"
20160406,30128620,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=30128620,"IDR2,785,849"
20160220,43498529,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=43498529,"IDR2,781,910"
20160328,29660659,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=29660659,"IDR2,781,910"
20160323,67823533,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=67823533,"IDR2,776,986"
20160329,25518391,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=25518391,"IDR2,776,986"
20160329,71906412,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=71906412,"IDR2,776,986"
20160329,87021755,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=87021755,"IDR2,776,986"
20160212,83897057,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=83897057,"IDR2,770,093"
20160323,12461051,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=12461051,"IDR2,767,139"
20160125,41457689,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=41457689,"IDR2,765,939"
20160105,93034426,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=93034426,"IDR2,756,307"
20160107,2941047,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=02941047,"IDR2,756,307"
20160107,58970549,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=58970549,"IDR2,756,307"
20160107,63000973,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=63000973,"IDR2,756,307"
20160108,28405647,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=28405647,"IDR2,756,307"
20160113,90658881,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=90658881,"IDR2,756,307"
20160119,78251468,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=78251468,"IDR2,756,307"
20160120,69274932,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=69274932,"IDR2,756,307"
20160120,97450474,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=97450474,"IDR2,756,307"
20160128,31079606,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=31079606,"IDR2,756,307"
20160131,66036960,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=66036960,"IDR2,756,307"
20160203,4468579,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=04468579,"IDR2,756,307"
20160223,62859032,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=62859032,"IDR2,756,307"
20160301,79552301,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=79552301,"IDR2,756,307"
20160302,28636080,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=28636080,"IDR2,756,307"
20160307,48215231,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=48215231,"IDR2,756,307"
20160308,18271769,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=18271769,"IDR2,756,307"
20160308,31658448,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=31658448,"IDR2,756,307"
20160308,83198620,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=83198620,"IDR2,756,307"
20160313,97890386,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=97890386,"IDR2,756,307"
20160317,29693057,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=29693057,"IDR2,756,307"
20160317,73900159,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=73900159,"IDR2,756,307"
20160317,97890386,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=97890386,"IDR2,756,307"
20160318,50666439,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=50666439,"IDR2,756,307"
20160106,52307568,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=52307568,"IDR2,756,307"
20160120,8310700,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=08310700,"IDR2,756,307"
20160120,72670353,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=72670353,"IDR2,756,307"
20160316,62432137,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=62432137,"IDR2,756,307"
20160405,74920577,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=74920577,"IDR2,751,383"
20160404,2635635,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=02635635,"IDR2,746,459"
20160401,73023334,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=73023334,"IDR2,736,612"
20160217,99863689,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=99863689,"IDR2,722,610"
20160130,18919328,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=18919328,"IDR2,717,902"
20160210,81452423,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=81452423,"IDR2,717,902"
20160314,22378738,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=22378738,"IDR2,708,054"
20160316,60811741,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=60811741,"IDR2,708,054"
20160319,23159479,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=23159479,"IDR2,708,054"
20160319,87643230,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=87643230,"IDR2,708,054"
20160321,33635986,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=33635986,"IDR2,708,054"
20160405,15485213,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=15485213,"IDR2,708,054"
20160405,39898174,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=39898174,"IDR2,708,054"
20160405,77806475,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=77806475,"IDR2,708,054"
20160406,30033199,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=30033199,"IDR2,708,054"
20160309,22158211,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=22158211,"IDR2,707,069"
20160309,85021982,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=85021982,"IDR2,707,069"
20160323,35394656,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=35394656,"IDR2,707,069"
20160310,45558595,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=45558595,"IDR2,703,130"
20160320,44923733,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=44923733,"IDR2,703,130"
20160104,9320192,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=09320192,"IDR2,683,436"
20160105,7228885,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=07228885,"IDR2,683,436"
20160106,16721331,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=16721331,"IDR2,683,436"
20160106,19506191,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=19506191,"IDR2,683,436"
20160106,21695642,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=21695642,"IDR2,683,436"
20160107,61509438,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=61509438,"IDR2,683,436"
20160109,49583222,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=49583222,"IDR2,683,436"
20160110,8409284,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=08409284,"IDR2,683,436"
20160124,97175982,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=97175982,"IDR2,683,436"
20160207,9259581,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=09259581,"IDR2,683,436"
20160217,54590171,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=54590171,"IDR2,683,436"
20160218,82747456,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=82747456,"IDR2,683,436"
20160229,28816883,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=28816883,"IDR2,683,436"
20160229,58958862,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=58958862,"IDR2,683,436"
20160301,45452105,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=45452105,"IDR2,683,436"
20160304,60370760,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=60370760,"IDR2,683,436"
20160305,23903122,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=23903122,"IDR2,683,436"
20160329,31610804,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=31610804,"IDR2,683,436"
20160104,73003013,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=73003013,"IDR2,683,436"
20160106,18901493,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=18901493,"IDR2,683,436"
20160302,70302302,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=70302302,"IDR2,678,329"
20160212,48312049,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=48312049,"IDR2,677,527"
20160328,12314264,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=12314264,"IDR2,669,260"
20160224,1064468,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=01064468,"IDR2,667,680"
20160105,98909275,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=98909275,"IDR2,658,817"
20160111,57825958,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=57825958,"IDR2,658,817"
20160127,33616555,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=33616555,"IDR2,658,817"
20160131,8751472,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=08751472,"IDR2,658,817"
20160216,92785818,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=92785818,"IDR2,658,817"
20160224,56591166,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=56591166,"IDR2,658,817"
20160117,17163014,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=17163014,"IDR2,657,832"
20160117,58552701,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=58552701,"IDR2,657,832"
20160213,76784189,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=76784189,"IDR2,657,832"
20160229,87723520,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=87723520,"IDR2,657,832"
20160321,79760777,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=79760777,"IDR2,657,832"
20160321,97105738,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=97105738,"IDR2,657,832"
20160405,50314168,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=50314168,"IDR2,657,832"
20160104,14096582,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=14096582,"IDR2,657,832"
20160104,30699114,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=30699114,"IDR2,657,832"
20160311,64147719,www.bhinneka.com/aspx/shoppingcart/finish.aspx?kodetrx=64147719,"IDR2,657,832"
20160217,44331621,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=44331621,"IDR2,649,954"
20160109,74778954,www.bhinneka.com/mobile/aspx/finish.aspx?kodetrx=74778954,"IDR2,648,969"
